ID,Title,Author
0544339185,Monkey: A Trickster Tale from India,Gerald McDermott
0316563447,Edward and the Pirates,David McPhail
1442430508,E. Aster Bunnymund and the Warrior Eggs at the Earth's Core! (The Guardians),William Joyce
0794419089,Andy Alligator (Snappy Fun Books),Sarah Albee
014037602X,"Fox on the Job: Level 3 (Penguin Young Readers, Level 3)",James Marshall
0553508423,Aaron is a Good Sport (Step into Reading),P.D. Eastman
0544302362,Five Little Monkeys Wash the Car (A Five Little Monkeys Story),Eileen Christelow
0064430782,Mama Don't Allow,Thacher Hurd
1596438568,Herman and Rosie,Gus Gordon
055350844X,Aaron Has a Lazy Day (Step into Reading),P.D. Eastman
0399257632,My Lucky Birthday,Keiko Kasza
0374380503,Gator Gumbo: A Spicy-Hot Tale,Candace Fleming
0060526289,"No Biting, Louise",Margie Palatini
0061921157,Kindergators: Miracle Melts Down,Rosemary Wells
055351234X,Aaron Loves Apples and Pumpkins (Step into Reading),P.D. Eastman
0698118847,Bill and Pete to the Rescue,Tomie dePaola
1619631695,Who Is Driving?,Leo Timmers
0761389377,My Crocodile Does Not Bite (Carolrhoda Picture Books),Joe Kulka
0060777540,Snip Snap!: What's That?,Mara Bergman
0140368426,"Fox Be Nimble (Penguin Young Readers, Level 3)",James Marshall
0689839928,Wheres Wallace,Hilary Knight
0140377085,"Fox All Week (Penguin Young Readers, Level 3)",Edward Marshall
0763643270,Doodle Bites: A Tilly and Friends Book,Polly Dunbar
1423174372,"Oliver and his Alligator (Schmid, Paul)",Paul Schmid
0735841632,The Crocodile Who Didn't like Water,Gemma Merino
0061473723,Zack's Alligator and the First Snow (I Can Read Level 2),Shirley Mozelle
0140380329,"Fox on Stage (Penguin Young Readers, Level 3)",James Marshall
0395253780,Lovable Lyle (Lyle the Crocodile),Bernard Waber
1582462062,The Puddle Pail,Elisa Kleven
0395273986,Lyle Finds His Mother (Lyle the Crocodile),Bernard Waber
0544236092,Gumballs: A Mr. and Mrs. Green Adventure (Green Light Readers Level 2),Keith Baker
0553512374,Aaron is Cool (Step into Reading),P.D. Eastman
0689840810,A Frog in the Bog,Karma Wilson
0395174511,Lyle and the Birthday Party (Lyle the Crocodile),Bernard Waber
0340486988,Crafty Chameleon (African Animal Tales),Mwenye Hadithi
0689821883,The Gift of the Crocodile: A Cinderella Story,Judy Sierra
1929132670,Guji Guji,Chih-Yuan Chen
1589251520,Dangerous!,Tim Warnes
0062345192,Gwendolyn Grace,Katherine Hannigan
1845074920,Elephant's Child,Rudyard Kipling
0375847510,Animal Gym (Little Golden Book),Beth Greiner Hoffman
0547223234,"Lyle, Lyle Crocodile: Lyle Walks the Dogs",Bernard Waber
8494171674,Una piedra extraordinaria (Spanish Edition),Leo Lionni
0812063430,"I Am a Little Alligator: Mini (""I Am"" Series)",Francois Crozat
0152048472,Sometimes (Green Light Readers Level 1),Keith Baker
B005SN42LM,Alligator Mike,Jurg Federspiel
0448420953,"Baby Alligator (Penguin Young Readers, Level 3)",Ginjer L. Clarke
0140547347,Alligator Shoes (Picture Puffin S),Arthur Dorros
1454901306,Crocodaddy,Kim Norman
1607107031,Crunchy Croc (Animal Puppet Play),Sam Lloyd
015205961X,Sometimes/Algunas veces (Green Light Readers Level 1) (Spanish and English Edition),Keith Baker
0316283355,"Disney Fairies: The Pirate Fairy: Wake Up, Croc!",Kirsten Mayer
015204955X,Meet Mr. and Mrs. Green,Keith Baker
1933212322,"Hello, Florida!",Martha Zschock
1620867389,Alfie the Allergic Alligator Goes to School,Danelle Matlack
0060088591,"I, Crocodile",Fred Marcellino
1419701266,Crocodile's Tears,Alex Beard
0375851313,Gator on the Loose! (Animal Rescue Team),Sue Stauffacher
B000OVLNN8,"No Laughing, No Smiling, No Giggling",James Stevenson
1846436036,Momo and Snap Are Not Friends,Airlie Anderson
1941437567,Dozi the Alligator Finds a Family,Daniel Boris
1589800680,GastonÂ® Drills an Offshore Oil Well (GastonÂ® Series),
156554286X,GastonÂ® Goes to Mardi Gras (GastonÂ® Series),
1582462399,A Carousel Tale,Elisa Kleven
1586853139,Suddenly Alligator,Rick Walton
156554773X,GastonÂ® Goes to Mardi Gras Coloring Book (GastonÂ® Series),
0698118979,Sitting Ducks,Michael Bedard
0374380643,Solomon Crocodile,Catherine Rayner
0007586752,The Crocodile Under the Bed,Judith Kerr
0547896913,Five Little Monkeys Jumping on the Bed (A Five Little Monkeys Story),Eileen Christelow
0064431436,"Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business",Esphyr Slobodkina
0395978351,Curious George Goes Camping,Margret Rey
0544320794,Curious George Haunted Halloween (CGTV Reader),H. A. Rey
0679890483,"Hand, Hand, Fingers, Thumb (Bright & Early Board Books)",Al Perkins
0618800425,Curious George at the Zoo: A Touch and Feel Book,H. A. Rey
0618494960,Curious George and the Firefighters,H. A. Rey
0547487045,Curious George Around Town (6 Volume Set),H. A. Rey
0316045462,Me . . . Jane,Patrick McDonnell
0618120718,Curious George Goes Fishing,Margret Rey
0547968183,Curious George Tool Time (CGTV Board Book),H. A. Rey
054729963X,Jorge el curioso visita el acuario /Curious George at the Aquarium (bilingual edition) (Spanish and English Edition),H. A. Rey
0547914164,Where Is Curious George?: A Look and Find Book,H. A. Rey
0618538224,A Treasury of Curious George,H. A. Rey
061891952X,"Happy Halloween, Curious George tabbed board book",H. A. Rey
0544252306,Ivan: The Remarkable True Story of the Shopping Mall Gorilla,Katherine Applegate
0618154248,Curious George Four Board Book Set,H. A. Rey
0861716833,"Mindful Monkey, Happy Panda",Lauren Alderfer
0547131062,"Happy Thanksgiving, Curious George tabbed board book",H. A. Rey
0375867740,The Watcher: Jane Goodall's Life with the Chimps,Jeanette Winter
0763615765,Hug,Jez Alborough
0547523106,Coleccion de oro Jorge el curioso/A Treasury of Curious George (bilingual edition) (Spanish and English Edition),H. A. Rey
0618663738,The New Adventures of Curious George,H. A. Rey
0547577222,Reading Fun with Curious George Boxed Set (CGTV reader boxed set) (Green Light Readers Level 1),H. A. Rey
0618065695,Curious George Goes to a Costume Party,Margret Rey
0618605649,Curious George's First Day of School,H. A. Rey
054443062X,Five Little Monkeys Trick-or-Treat (A Five Little Monkeys Story),Eileen Christelow
054775731X,"Happy Hanukkah, Curious George tabbed board book",H. A. Rey
039591907X,Curious George in the Snow,H. A. Rey
0618065679,Curious George Takes a Train,H. A. Rey
0547818521,Curious George Says Thank You,H. A. Rey
0440415802,Summer of the Monkeys,Wilson Rawls
0671562711,My Life with the Chimpanzees,Jane Goodall
039515023X,Curious George,H. A. Rey
0547875274,Five Little Monkeys Jump in the Bath (A Five Little Monkeys Story),Eileen Christelow
054438072X,Where is Curious George? Around the Town: A Look-and-Find Book,H. A. Rey
0547396317,Curious George Storybook Collection (CGTV),H. A. Rey
0395070627,Curious George Goes to the Hospital,H. A. Rey
0547516894,Curious George Pat-A-Cake,H. A. Rey
0547238630,Curious George Christmas Countdown (CGTV Tabbed BB),H. A. Rey
0547238738,Five Little Monkeys Storybook Treasury (A Five Little Monkeys Story),Eileen Christelow
1479522864,Little Monkey Calms Down (Hello Genius),Michael Dahl
1452112509,Little Monkey: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
0618462643,Five Little Monkeys Bake a Birthday Cake (A Five Little Monkeys Story),Eileen Christelow
0544107934,Curious George's 5-Minute Stories,H. A. Rey
0395919088,Curious George Makes Pancakes,Margret Rey
142631518X,Untamed: The Wild Life of Jane Goodall,Anita Silvey
0395919096,Curious George and the Hot Air Balloon,H. A. Rey
0544109880,Curious George and the Pizza Party with downloadable audio,H. A. Rey
0618663754,Curious George at the Baseball Game,H. A. Rey
006443401X,Caps For Sale / Se Venden Gorras (Reading Rainbow Book) (Spanish Edition),Esphyr Slobodkina
0544652266,"It's Ramadan, Curious George",H. A. Rey
1423160657,Count the Monkeys,Mac Barnett
0547595298,Curious George Stories to Share,H. A. Rey
0545165776,Endangered,Eliot Schrefer
0547243006,Curious George at the Park (CGTV Touch-and-Feel Board Book),H. A. Rey
0544146875,Curious George Visits the Dentist,H. A. Rey
0618891994,Curious George Hide-and-Seek (CGTV Tabbed Board Book),H. A. Rey
1442450711,"Please, Open This Book!",Adam Lehrhaupt
006085281X,Frances Audio Collection CD (I Can Read Level 2),Russell Hoban
0547138415,Curious George Learns to Count from 1 to 100,H. A. Rey
0736928324,It's Bedtime for Little Monkeys,
0395912148,Curious George Goes to a Chocolate Factory,H. A. Rey
0618999868,Curious George Plays Mini Golf (CGTV Reader),H. A. Rey
1426311060,National Geographic Readers: Monkeys,Anne Schreiber
0811877175,In My Ocean,Sara Gillingham
0618226117,Curious George's Box of Books,H. A. Rey
054750425X,Curious George and the Dump Truck (8x8 with stickers),H. A. Rey
0618051589,Little Gorilla,Ruth Bornstein
0618800417,Curious George Goes Bowling (CGTV Lift-the-Flap 8x8),H. A. Rey
0547337876,Five Little Monkeys Play Hide and Seek (A Five Little Monkeys Story),Eileen Christelow
0618956700,Curious George Curious About Phonics 12 Book Set,H. A. Rey
0618605878,Curious George the Movie: Touch and Feel Book,H. A. Rey
0545559766,Monkey Me #1: Monkey Me and the Golden Monkey (A Branches Book),Timothy Roland
0544110005,Curious George Goes to the Zoo with downloadable audio,H. A. Rey
0618891986,Curious George Shapes (CGTV Pull Tab Board Book),H. A. Rey
054751705X,Curious George Apple Harvest (CGTV 8x8),H. A. Rey
0395899257,Curious George's ABCs,H. A. Rey
0618663770,Curious George's Dinosaur Discovery,H. A. Rey
0545559804,Monkey Me #2: Monkey Me and the Pet Show (A Branches Book),Timothy Roland
054425001X,Curious George Goes to the Beach with downloadable audio,H. A. Rey
0679872841,"Gorillas: Gentle Giants of the Forest (Step-Into-Reading, Step 3)",Joyce Milton
1477847170,Orangutangled,Sudipta Bardhan-Quallen
0545559847,Monkey Me #3: Monkey Me and the New Neighbor (A Branches Book),Timothy Roland
054774451X,Five Little Monkeys Go Shopping (A Five Little Monkeys Story),Eileen Christelow
0544228014,Never Smile at a Monkey: And 17 Other Important Things to Remember,Steve Jenkins
0618603875,Curious George Feeds the Animals Book & CD (Read Along Book & CD),H. A. Rey
0395912156,Curious George and the Puppies,H. A. Rey
0881063134,Baby Animals Black and White,Phyllis Limbacher Tildes
0761158596,Mama and Baby! (Indestructibles),Kaaren Pixton
1452112517,Little Shark: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
0811870545,"A Little Books Boxed Set Featuring Little Pea, Little Hoot, Little Oink",Amy Krouse Rosenthal
1442445572,A Little Book of Sloth,Lucy Cooke
0811867870,Little Giraffe: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
0811857719,Little Puppy: Finger Puppet Book (Little Finger Puppet Board Books),Chronicle Books
0486433315,Baby Animals Coloring Book (Dover Coloring Books),Ruth Soffer
145212650X,You Are My Baby: Ocean,
0761174834,Eyelike Stickers: Baby Animals,Workman Publishing
0811848485,Little Ladybug: Finger Puppet Book (Little Finger Puppet Board Books),Chronicle Books
0899197965,Three Little Kittens (Folk Tale Classics),Paul Galdone
0811873447,Little Fish: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
0312498586,Bright Baby Touch & Feel Baby Animals (Bright Baby Touch and Feel),Roger Priddy
0062335367,Little Penguin Gets the Hiccups,Tadgh Bentley
0811875148,Little Bat: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
0718030516,God Bless My Boo Boo,Hannah Hall
1452140286,The Bear's Surprise,Benjamin Chaud
0545661668,Rescue Princesses #11: the Rainbow Opal,Paula Harrison
081187513X,Little Turkey: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
0545509165,Rescue Princesses #4: The Stolen Crystals,Paula Harrison
0811873404,Little Crab: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
1628552174,Kali's Story: An Orphaned Polar Bear Rescue,Jennifer Keats Curtis
1941069347,Flash and Fancy an Otter Adventure on the Waccamaw River,Christine Thomas Doran
081186023X,Little Hoot,Amy Krouse Rosenthal
081186104X,Little Spider (Finger Puppet Book),Chronicle Books
0688148999,Have You Seen My Duckling?,Nancy Tafuri
055351167X,Puppy Pirates #1: Stowaway! (A Stepping Stone Book(TM)),Erin Soderberg
1934649457,You're Here! (Year-by-Year Books),Karla Oceanak
1426314825,National Geographic Kids Look and Learn: Baby Animals (Look & Learn),National Geographic Kids
0544531213,Sweet Stories for Baby Gift Set,Susan Meyers
0399167420,"Bunny Roo, I Love You",Melissa Marr
0811852369,Little Bee: Finger Puppet Book (Little Finger Puppet Board Books),Chronicle Books
1596439254,Born in the Wild: Baby Mammals and Their Parents,Lita Judge
0811848477,Little Duck: Finger Puppet Book (Little Finger Puppet Board Books),Chronicle Books
0547959095,Egg: Nature's Perfect Package,Robin Page
0811852350,Little Lamb: Finger Puppet Book (Little Finger Puppet Board Books),Chronicle Books
145210221X,Little Owl: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
1452134316,You Are My Baby: Woodland,
1595723625,Are You My Baby? (Port/Eng) (Portuguese Edition),Kathleen Rizzi
0486258343,The Little Animal ABC Coloring Book (Dover Little Activity Books),Nina Barbaresi
0547367554,Sea Turtle Scientist (Scientists in the Field Series),Stephen R. Swinburne
055351170X,Puppy Pirates #2: X Marks the Spot (A Stepping Stone Book(TM)),Erin Soderberg
0811866556,Little Oink,Amy Krouse Rosenthal
0811857700,Little Kitten: Finger Puppet Book (Little Finger Puppet Board Books),Chronicle Books
1499212941,Klein-Hasi - Was ich alles mag. Ein Bilderbuch fÃ¼r die Kleinsten. (German Edition),Alexandra Dannenmann
1627791434,Paddy the Puppy (Fairy Animals of Misty Wood),Lily Small
0811854574,Finger Puppet Holiday 8c Clip Strip: Little Reindeer (Finger Puppet Book),Klaatje Van Der Put
1590172264,D'Aulaires' Book of Animals (New York Review Books),Ingri d'Aulaire
1609924665,The Otter Who Loved to Hold Hands (Storytime),Heidi Howarth
1627791426,Bella the Bunny (Fairy Animals of Misty Wood),Lily Small
1627791418,Chloe the Kitten (Fairy Animals of Misty Wood),Lily Small
0761179801,Pocket Piggies Colors!: Featuring the Teacup Pigs of Pennywell Farm,
0823085732,"Draw 50 Baby Animals: The Step-by-Step Way to Draw Kittens, Lambs, Chicks, Puppies, and Other Adorable Offspring",Lee J. Ames
0062342290,Bathtime for Chickies,Janee Trasler
1627791442,Mia the Mouse (Fairy Animals of Misty Wood),Lily Small
1452134308,You Are My Baby: Pets,
1452106428,You Are My Baby: Safari,
0689806876,Henry y Mudge con Barro Hasta el Rabo: (Henry and Mudge in Puddle Trouble) (Henry & Mudge) (Spanish Edition),Cynthia Rylant
1452112525,Little Zebra: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
0761179798,Pocket Piggies Numbers!: Featuring the Teacup Pigs of Pennywell Farm,
1452106436,You Are My Baby: Farm,
1442408340,Beastly Babies,Jackson  Ellen
0439448611,Lucky Ducklings,Eva Moore
0545852285,"Snow Babies (Scholastic Reader, Level 2)",Joan Emerson
0764165127,Little Puppy (Mini Look at Me Books),
0763670693,Baby Animal Farm,Karen Blair
0544149440,A Baby Elephant in the Wild,Caitlin O'Connell
0811867889,Little Lion: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
1426315120,National Geographic Readers: Go Cub!,Susan B. Neuman
1623540283,My First Book of Baby Animals (National Wildlife Federation),National Wildlife Federation
162832113X,Seedlings: Camels,Kate Riggs
1452108110,Little Chicken: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
0811863557,Little Penguin: Finger Puppet Book (Little Finger Puppet Board Books),Lenz Mulligan Rights & Co-edit
1595723609,Are You My Baby? (Arabic/Eng) (Arabic Edition),Kathleen Rizzi
0553507796,A Book of Babies,Il Sung Na
1442422661,Sleepyheads,Sandra J. Howatt
1609052803,Where Is My Baby?,Harriet Ziefert
1426315082,National Geographic Readers: Jump Pup!,Susan B. Neuman
0811869741,Little Polar Bear: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
0449814343,"Hello, My Baby (Dr. Seuss/Cat in the Hat) (Nifty Lift-and-Look)",Tish Rabe
0448487683,Eric Carle's How Things Grow,Eric Carle
0807556009,Next to You: A Book of Adorableness,Lori Haskins Houran
192748393X,Kate & Pippin's Family: The Unlikely Love Story Continues,Martin Springett
054773851X,My First Day,Steve Jenkins
1426313608,National Geographic Kids Wild Tales: Ella's Bath: A lift-the-flap story about elephants,Peter Bently
1452129177,Little Chick: Finger Puppet Book,ImageBooks
1560370831,Deer Babies!,photography by Donald M. Jones
0811869997,Little Panda: Finger Puppet Book (Little Finger Puppet Board Books),ImageBooks
0811856453,Little Butterfly: Finger Puppet Book (Little Finger Puppet Board Books),Chronicle Books
0811861090,Little Cow: Finger Puppet Book (Little Finger Puppet Board Books),Chronicle Books
0756690870,DK Readers L1: Wild Baby Animals,Karen Wallace
1442412720,ZooBorns!: Zoo Babies from Around the World,Andrew Bleiman
0764165119,Little Lamb (Mini Look at Me Books),
0811861104,Little Mouse: Finger Puppet Book (Little Finger Puppet Board Books),Chronicle Books
1452141835,The Bear's Song Matching Game,
048649814X,The Animal Babies ABC Book of Ballet (Dover Coloring Books),Darcy Bell-Myers
1935694065,Dreaming of Colorado: A Children's Bedtime Story,Grant Collier
